paper_id,model,prompt_template,time_taken,Study Type,Application,Platform,Sensor,Comment,error
D820,o4-mini,directive,6.231055974960327,NA,NA,Drone,RGB,"The unmanned aerial vehicle was used to collect floodplain topography, landcover, and tree characteristic data for hydrodynamic modeling to assess the impact of plant resistance on flood levels and evaluate flood risk reduction strategies.",
D821,o4-mini,directive,4.8500449657440186,NA,NA,Drone,Sampler,"A UAV-mounted sampling system was used to collect biomass burning smoke samples to estimate greenhouse gas emission factors (CO2, CO, CH4, N2O).",
D822,o4-mini,directive,4.801769018173218,NA,NA,Drone,Hyperspectral,A drone-mounted hyperspectral camera was used to capture images of rice fields during early growth stages under varying nitrogen levels to derive spectral and texture information for developing and improving aboveground biomass estimation models.,
D828,o4-mini,directive,3.913270950317383,NA,NA,Drone,RGB,Unmanned aerial vehicle (drone) used to capture aerophotography images for counting and mapping the spatial distribution and reproductive success of Kuril Seals,
D829,o4-mini,directive,10.954140901565552,NA,NA,Drone,"['Multispectral', 'Other']",The UAV collects very high resolution multispectral and SAR imagery to monitor and perform object-level scene understanding of reclamation aquaculture areas using unsupervised approaches.,
D847,o4-mini,directive,6.238094806671143,NA,NA,Drone,RGB,UAV-mounted RGB imagery was used to calculate riparian biomass for assessing the impact of the South-to-North Water Diversion on riparian buffers.,
D848,o4-mini,directive,7.103688955307007,NA,NA,Drone,Lidar,UAV-mounted LiDAR was used to acquire 3D point cloud data for extracting trees and analyzing canopy structure in complex urban scenes.,
D853,o4-mini,directive,7.321691274642944,NA,NA,Drone,NA,"Quadcopter RPASs were used to conduct aerial population surveys over breeding seabird colonies and record interactions with flying seabirds, demonstrating safe data collection in high-density bird airspaces.",
D855,o4-mini,directive,6.029619932174683,NA,NA,Drone,NA,"Unoccupied aerial systems (drones) were used to conduct overflight experiments to assess behavioral and physiological responses of chinstrap penguins, Antarctic fur seals, and leopard seals at various altitudes and breeding stages, comparing these responses to traditional ground surveys to evaluate disturbance and inform UAS best-practice guidelines.",
D859,o4-mini,directive,3.2379019260406494,NA,NA,Drone,RGB,"The DJI Phantom 3 Pro and 4 Advanced UAVs were used to record video footage of gray whales, enabling extended aerial behavioral observations and documentation of unique foraging and social behaviors with minimal disturbance.",
D867,o4-mini,directive,6.041100025177002,NA,NA,Drone,"['RGB', 'Thermal infrared']",A long-range UAS was used to collect continuous electro-optical (RGB) and infrared (thermal) video to detect and count wild macropod (kangaroo) populations at a landscape scale and compare efficiency and accuracy with manned helicopter surveys.,
D870,o4-mini,directive,10.199620723724365,NA,NA,"['Drone', 'Robot']","['RGB', 'Lidar']",UAS (drone) imagery (RGB) processed via Structure from Motion photogrammetry and terrestrial laser scanning (LiDAR) were used to quantify three-dimensional structural metrics of intertidal eastern oyster reefs for assessing ecosystem services and supporting conservation and restoration efforts.,
D871,o4-mini,directive,16.25960612297058,NA,NA,Drone,RGB,A small fixed-wing UAS (drone) was used to acquire sequential RGB imagery for counting and monitoring gray seal abundance and to evaluate potential disturbance to animals at breeding colonies.,
D876,o4-mini,directive,6.060528993606567,NA,NA,Drone,RGB,UAS (drone) equipped with RGB camera imagery to map and identify invasive Phragmites australis in wetland environments using object-based image analysis and canopy height models.,
D877,o4-mini,directive,7.708990812301636,NA,NA,Drone,RGB,"UAS-based RGB imagery and structure-from-motion photogrammetry were used to estimate vegetation height, volume (food availability), and canopy cover to map fine-scale habitat quality and structural heterogeneity for pygmy rabbits across sagebrush steppe landscapes.",
D880,o4-mini,directive,6.022990942001343,NA,NA,Drone,Lidar,"RPAS-mounted LiDAR used to rapidly acquire high-resolution, high-accuracy spatial data for 3D topographic modeling of coastal dune complexes",
D884,o4-mini,directive,4.9255077838897705,NA,NA,Drone,RGB,UAS-photogrammetry used to remotely measure body length and volume of pygmy killer whales to monitor changes in body condition due to foraging disruptions.,
D886,o4-mini,directive,4.377040863037109,NA,NA,Drone,RGB,"Unoccupied aerial system (drone) with digital aerial photogrammetry (RGB imagery) used to map forest structure, estimate canopy height, assess wildfire impacts, and monitor post-fire canopy changes in Mediterranean forests.",
D887,o4-mini,directive,3.719460964202881,NA,NA,Drone,RGB,"Drone-based RGB imagery was used to evaluate how UAS altitude and flight speed influence area-based aboveground forest biomass model predictions, comparing performance against airborne LiDAR.",
D893,o4-mini,directive,5.467016935348511,NA,NA,Drone,"['RGB', 'Thermal infrared']","Use of remotely piloted aircraft systems equipped with visual (photo and HD video) and thermal cameras to detect rhinoceros, identify poachers and perform fence surveillance for anti-poaching operations and wildlife monitoring.",
D894,o4-mini,directive,6.164763927459717,NA,NA,Drone,RGB,"Use of UAS (drone) equipped with an RGB camera to survey pasture trees and derive canopy-height models for estimating tree height, crown diameter, tree density, and aboveground biomass.",
D895,o4-mini,directive,4.522984266281128,NA,NA,Drone,RGB,Use of UAS-mounted cameras to capture videos for large-scale particle image velocimetry (LSPIV) to measure surface velocities and derive river discharge measurements,
D898,o4-mini,directive,7.113039970397949,NA,NA,Drone,Multispectral,UAV-mounted multispectral imaging (RGB and R-mod bands) used to map and estimate densities of grass weeds (Alopecurus myosuroides) in wheat fields,
D902,o4-mini,directive,9.978711128234863,NA,NA,Drone,RGB,"A drone-mounted UV radiation source was used to excite fluorescent tracers and an RGB camera recorded images, enabling automated detection of individual traces for insect movement and interaction monitoring under field conditions.",
D908,o4-mini,directive,4.455266237258911,NA,NA,Drone,RGB,"Used for high-resolution marine habitat mapping in coastal environments, including UAS imagery acquisition and processing, object-based image analysis and classification, and accuracy assessment of thematic maps.",
D910,o4-mini,directive,6.429249048233032,NA,NA,Drone,"['RGB', 'Lidar']",The study used unmanned aerial systems (drones) equipped with RGB cameras (UAS‐SfM) and LiDAR (UAS‐LiDAR) to derive canopy cover and height as predictors for modeling forest understory air and soil temperature offsets.,
D914,o4-mini,directive,5.241015195846558,NA,NA,Drone,RGB,"The study uses remotely piloted aircraft systems (RPAS) to acquire high spatial resolution RGB imagery for retrieving physical (e.g., vegetation coverage, species and individual counts, aboveground biomass) and chemical (organic carbon and total nitrogen content) ecosystem traits of alpine grasslands on the Tibetan Plateau.",
D919,o4-mini,directive,5.192276954650879,NA,NA,Drone,RGB,"Used unmanned aerial systems to collect high-resolution imagery for mapping tilapia fish cages in Lake Victoria, providing rapid, accurate spatial context and change detection of cage aquaculture.",
D921,o4-mini,directive,4.477000951766968,NA,NA,Drone,Multispectral,Multispectral UAS imagery was used to classify and map dominant canopy tree species across key phenological stages to support sustainable management of Miombo woodlands.,
D925,o4-mini,directive,4.481590032577515,NA,NA,Drone,RGB,"Unmanned aerial system (UAS) imagery is used to quantify elk density, distribution, and count patterns, compare aggregation metrics under supplemental feeding versus non-feeding, and assess changes over small spatial extents at lower cost than GPS collars.",
D926,o4-mini,directive,6.881349802017212,NA,NA,Drone,RGB,"A UAS (drone) equipped with a commercial off-the-shelf digital camera was used to capture high-resolution imagery to map wetland surface features and derive 3D products (point clouds, orthophotos, DEMs, DTMs) for enhanced hydrological health assessment of the wetland ecosystem.",
D930,o4-mini,directive,6.246713161468506,NA,NA,Drone,Multispectral,UAV used to collect aerial imagery for digital aerial photogrammetry to generate high‐resolution DSMs of intertidal mudflats and to acquire NDVI data for modeling micro‐phytobenthos (chlorophyll a) distribution relative to topography.,
D934,o4-mini,directive,7.991528034210205,NA,NA,Drone,"['Physical/chemical sensor', 'Sampler']",Autonomous drone used to perform in situ fluorescence measurements for mapping water quality gradients and to collect targeted water samples via a pumping mechanism sampler.,
D935,o4-mini,directive,8.484807968139648,NA,NA,Drone,"['RGB', 'Lidar']","The study used a remotely piloted aircraft system (drone) equipped with RGB and LiDAR sensors to physically characterize Cerrado landscapes, automatically count trees, and estimate tree heights.",
D943,o4-mini,directive,12.885163068771362,NA,NA,Drone,"['Hyperspectral', 'Multispectral', 'RGB', 'Lidar']","Drone‐borne hyperspectral, multispectral, RGB, and LiDAR sensors were applied to map plant species and plant functional types in a diverse grassland, comparing classification accuracies of different sensor combinations and phenometrics‐enabled fusions.",
D945,o4-mini,directive,4.959875822067261,NA,NA,Drone,RGB,Use UAV-based high-resolution RGB imagery to classify woody and herbaceous vegetation and calculate fraction vegetation cover (FVC) in a dryland ecosystem.,
D947,o4-mini,directive,3.9520089626312256,NA,NA,Drone,RGB,"UAS-mounted RGB imagery was used to derive spectral, structural, and volumetric canopy metrics (e.g., canopy height, basal area, canopy volume) and vegetation indices for high-throughput estimation of soybean aboveground biomass.",
